"date","LID","Name","LST","year"
2017-09-14,"40050","Lake Waikaremoana",10.1507987239903,2017
2013-07-24,"15904","Lake Oturi",10.3975031844973,2013
2001-04-07,"29748","Gair Loch",7.51446425848121,2001
2009-02-15,"51874","Lake Chamberlain",6.98372565768494,2009
2018-05-19,"49200","Lake Hakanoa",15.3887063176656,2018
2003-05-22,"26031","Lake Mouat",6.38251215945996,2003
2001-09-05,"51658","0",5.5826742371151,2001
2000-05-22,"30278","0",6.25849427444899,2000
2012-12-24,"52221","Tawera Tarn",16.5434053521433,2012
2002-04-28,"45819","Lake Wainamu",16.9777836736233,2002
2013-05-17,"28942","Lake Mike",8.21754315251945,2013
2003-01-07,"28757","0",15.2630675395769,2003
2008-09-26,"23691","Lake Ngatu",18.5705115141142,2008
2012-12-24,"52307","0",16.4801215939891,2012
2008-09-26,"24271","Lake Waingaro",17.1594947629779,2008
2003-12-04,"50151","Lake Pupuke",19.8833413696337,2003
2006-03-15,"4345","Lake Horowhenua",19.7811139694281,2006
2017-12-01,"44746","Tomahawk Lagoon",23.8176489771873,2017
2018-09-20,"51656","0",6.98274425937711,2018
2013-05-17,"28945","False Lake",8.43482590730588,2013
2019-06-12,"11709","0",4.62274191415912,2019
2000-12-16,"52928","0",8.74726520052076,2000
2009-02-15,"53113","Lake Truth",6.91365840574758,2009
2000-12-16,"53006","Lake Thompson",11.0173927583267,2000
2005-05-31,"16131","Lake Moumahaki",11.1995098346544,2005
2013-11-18,"29729","0",11.6245396443044,2013
2009-02-15,"51657","0",12.9016393094081,2009
2008-05-30,"39357","Lake Sheppard",6.25231322474411,2008
2004-05-19,"45812","Upper Huia Reservoir",12.1551376979979,2004
2006-03-15,"27286","Lake Mcrae",15.9112274536826,2006
2003-01-18,"14546","Lake Arapuni",22.616567979188,2003
2007-05-26,"46140","Lake Ellery",11.9849262694191,2007
2013-11-18,"26045","0",15.969941800738,2013
2009-12-09,"52475","Lake Orbell",13.2484451208162,2009
2023-11-28,"7386","0",13.6319733321988,2023
2016-02-05,"47095","Lake Rotokino",23.5817146019745,2016
2003-03-12,"53549","Moke Lake",16.6032635255069,2003
2023-11-28,"45411","0",9.26523419498585,2023
2023-04-14,"7689","Conroys Dam",11.273125880886,2023
2010-11-12,"26477","Lake Tennyson",11.4706692933426,2010
2022-09-29,"54050","Glenorchy Lagoon",7.07242550171134,2022
2020-02-23,"50695","0",9.9865608488991,2020
2023-11-23,"38502","Lake Kaniere",10.6554697742188,2023
2001-10-23,"51850","Lake Norwest",6.5085253197683,2001
2018-11-23,"29547","Loch Maree",18.6548190708847,2018
2014-12-23,"30344","0",15.8937049328895,2014
2008-07-15,"29727","0",0.413797751813036,2008
2020-01-22,"29104","Lake Jaquiery",17.914366566847,2020
2016-05-11,"45504","Lake Middleton",10.2409258078955,2016
2001-04-07,"26036","Lake Poteriteri",13.5178060935288,2001
2014-04-20,"41299","Lake Emma",9.77034038634008,2014
2003-05-22,"28914","0",5.60477666995871,2003
2013-05-17,"28879","Lake Purser",9.77318608323071,2013
2013-05-17,"51631","Lake Swan",9.91996520989375,2013
2018-11-23,"28611","Lake Kiwi",14.3520116882495,2018
2018-11-23,"29031","Lake Kakapo",14.2269500624361,2018
2009-02-15,"52884","Lake Grave",11.5111935819639,2009
2005-01-28,"52902","0",18.5843110501244,2005
2014-03-26,"51790","0",11.0117881514325,2014
2014-04-20,"38502","Lake Kaniere",13.837699985041,2014
2009-02-15,"51940","Lake Lois",13.3856358911481,2009
2018-06-18,"39621","Lake Hochstetter",7.42465410359534,2018
2018-06-18,"24724","0",3.27318807790158,2018
2005-09-09,"28652","0",6.52466923260425,2005
2018-06-18,"34299","0",8.99101998961919,2018
2021-11-10,"45905","Waitakere Reservoir",19.4753432291567,2021
2005-09-09,"29104","Lake Jaquiery",6.01019877256738,2005
2018-05-01,"53963","0",5.10416576714425,2018
2000-11-14,"46160","Lake Nisson",18.0974278445829,2000
2001-10-23,"51794","0",7.10865465827777,2001
2013-05-17,"28495","0",8.16717596863964,2013
2022-03-09,"47193","Lake Alexandrina",17.5446985927451,2022
2001-04-07,"52152","0",8.7194619112264,2001
2000-05-22,"30812","Big Lagoon",6.47871500741371,2000
2001-10-02,"48217","Lake Evelyn",16.0985263563678,2001
2003-05-22,"28383","Lake Hector",10.3523870129031,2003
2012-12-24,"52269","Lake Ione",14.3302361252876,2012
2012-03-27,"52592","Lake Mackinnon",9.77430926275031,2012
2001-04-07,"46043","Lake Duncan",8.30047247865957,2001
2003-01-07,"29917","Lake Pyramid (Burnt",19.2303105170143,2003
2014-12-23,"30516","0",14.8579910431524,2014
2003-12-04,"14428","Lake Rotomanuka",21.971504964411,2003
2018-05-01,"46725","Lake Paringa",12.4408648613183,2018
2018-09-20,"52919","0",2.7993823215175,2018
2019-05-02,"28624","Lake Hakapoua",7.68628249511721,2019
2006-03-15,"16131","Lake Moumahaki",19.8074063784135,2006
2023-11-23,"38665","Lady Lake",17.9222000748813,2023
2004-03-23,"47228","Lake Tekapo",12.6722251186314,2004
2007-05-26,"53532","Lake Wakatipu",11.9427081077189,2007
2013-11-18,"28737","0",13.6785702423012,2013
2005-05-31,"7506","Lake Rotorangi",11.6589018173835,2005
2000-12-16,"54443","0",19.7052191728035,2000
2004-05-19,"45814","Upper Nihotupu Reservoir",13.1495268001195,2004
2007-05-26,"53549","Moke Lake",8.71687812583161,2007
2023-11-28,"54486","Lake Williamson",6.98372565768494,2023
2011-12-24,"12406","0",18.5788668927891,2011
2009-11-25,"48679","Blackwater Lake",16.3396014640456,2009
2009-03-14,"39599","0",16.702484622901,2009
2016-09-30,"54735","Lake Manapouri",12.272249211824,2016
2010-05-13,"49169","0",17.8505907126302,2010
2010-05-13,"50782","Lake Waikare",17.5030207112498,2010
2010-05-13,"49186","Lake Rotongaro",17.1618481908659,2010
2011-04-19,"26099","0",4.19470841544984,2011
2003-05-22,"52177","Lake Freeman",3.44180792885379,2003
2023-11-23,"47193","Lake Alexandrina",11.563559715632,2023
2011-12-06,"51652","0",10.4917719857525,2011
2010-01-05,"12872","Lake Rotoroa",21.4983078596882,2010
2010-11-12,"26514","Lake Constance",9.07842980264451,2010
2023-04-14,"7901","Fraser Dam",10.150159308356,2023
2005-01-28,"46047","Lake Wisely",15.7473192661631,2005
2018-05-01,"7777","Poolburn Reservoir",6.27711887605625,2018
2021-01-08,"53113","Lake Truth",10.7359581360981,2021
2020-03-10,"53103","Lake Pukutahi",12.7200103516748,2020
2013-06-13,"34299","0",8.64688157013467,2013
2013-06-13,"24971","Lake Sylvester",2.61295721059685,2013
2020-03-10,"46320","Lake Barra",10.5263072175682,2020
2007-02-05,"24937","Lake Henderson",14.5607649562086,2007
2005-01-28,"52240","Lake Shirley",19.1150870483654,2005
2010-11-12,"27564","Fish Lake",22.5194811914554,2010
2014-12-23,"52254","0",12.1765137609281,2014
2001-01-17,"50644","0",7.4976416593754,2001
2009-02-24,"28937","0",12.3537889969454,2009
2012-12-26,"46725","Lake Paringa",21.7718924500805,2012
2023-10-02,"15655","0",9.09028883187187,2023
2013-05-17,"26031","Lake Mouat",7.81303252450863,2013
2009-02-15,"53062","Lake Ada",14.4787709730075,2009
2021-08-27,"52884","Lake Grave",4.07376285470775,2021
2009-02-15,"54356","Lake Mckerrow",15.0951107126888,2009
2009-02-15,"52878","Swan Mere",10.0240961240527,2009
2008-01-16,"13873","Lake Whakamaru",26.0565260959175,2008
2019-12-25,"40190","Onewhero Lagoon",20.6587139965284,2019
2014-03-26,"51836","0",8.72816288129832,2014
2020-03-10,"53048","Lake Brown",15.3849723995464,2020
2001-01-03,"24923","Lake Jewell",13.1977189034915,2001
2021-08-27,"54561","Waiuna Lagoon",4.41705760795833,2021
2013-12-08,"40120","Lake Rotoroa",21.9567686241958,2013
2018-03-25,"40216","0",18.2498523781373,2018
2009-12-27,"7408","Lake Aviemore",15.8245368771923,2009
2022-03-09,"48381","0",4.88443158461178,2022
2009-12-27,"12307","Lake Waitaki",14.7042218623282,2009
2023-02-07,"25002","Lake Stanley",16.1356516963457,2023
2001-04-07,"51876","0",8.78242344175106,2001
2003-05-22,"29070","Sphinx Lake",6.31051565919063,2003
2001-10-23,"51972","0",10.2551817837236,2001
2001-09-05,"29917","Lake Pyramid (Burnt",6.07746263639552,2001
2018-11-23,"21733","0",14.7206785198354,2018
2014-03-26,"51659","0",11.7066816911744,2014
2014-03-26,"51827","Lake Lucille",11.1361009027127,2014
2001-11-03,"49884","Lake Kereta",18.023961358011,2001
2003-11-30,"52001","0",14.895326719507,2003
2021-01-26,"54738","Lake Sumner",15.7456309382977,2021
2009-02-15,"52887","0",9.78372961437924,2009
2003-11-30,"51850","Lake Norwest",10.3130822971367,2003
2011-02-14,"29104","Lake Jaquiery",13.1606023457916,2011
2011-02-14,"29614","Lake Bright",12.0678294835901,2011
2018-04-24,"25748","Mangar?kau",14.3728783047156,2018
2007-05-26,"54672","Lake Wanaka",11.8008835863707,2007
2007-05-26,"52919","0",3.13719152922994,2007
2009-02-15,"52148","Lake Pan",7.00681539790611,2009
2020-02-02,"27566","Bowscale Tarn",21.707478744401,2020
2004-06-09,"51978","Lake Victoria",1.8780286594822,2004
2016-03-17,"45153","Lake Mahinerangi",15.1656977409518,2016
2013-11-18,"28835","Lake Widgeon",15.6642968170606,2013
2004-06-09,"51958","Lake Richter",7.34060577473741,2004
2006-02-11,"51371","Upper Mangatawhiri Reservoir",21.0533077543249,2006
2021-02-04,"13857","Lake Waipapa",21.1816529279747,2021
2000-12-16,"52906","Lake Dale",12.0159760194546,2000
2009-04-13,"46140","Lake Ellery",13.5960162129662,2009
2016-09-30,"51654","0",10.0536437581507,2016
2021-02-04,"13915","Lake Rotokawa",23.1441716338715,2021
2007-05-26,"46160","Lake Nisson",9.80604597856541,2007
2006-03-15,"27564","Fish Lake",15.0401895446669,2006
2007-12-06,"25024","Boulder Lake",17.1371653109813,2007
2004-03-05,"52167","Lake Norma",10.8415739020291,2004
2015-04-18,"18933","Lake Pauri",16.2745073187822,2015
2018-02-05,"37530","Lake Rotoroa",23.1626556483737,2018
2013-11-18,"28942","Lake Mike",14.8124034348062,2013
2001-01-17,"53401","Acheron Lakes",13.2740990337617,2001
2023-11-28,"49716","Lake Agnes",10.8504542612005,2023
2005-01-14,"48455","Lake Ida",21.5706867552973,2005
2001-04-16,"45499","Swan Lagoon",11.4196415332549,2001
2011-12-06,"51658","0",14.8913641345897,2011
2023-01-02,"28483","Lake Forster",21.3716013592045,2023
2006-01-31,"54486","Lake Williamson",12.0164860864205,2006
2010-11-12,"27762","Lake Rotoiti",13.8725956086347,2010
2020-03-10,"45472","Dumb-bell Lake",11.3933550206785,2020
2007-03-18,"15013","Lake Rotokauri",19.3753740319237,2007
2022-06-26,"45819","Lake Wainamu",12.0325006252549,2022
2010-02-20,"46723","Lake Moeraki",17.3882042602261,2010
2003-01-25,"41354","Lake Roundabout",12.3006474716333,2003
2003-01-18,"45813","Lower Nihotupu Reservoir",20.3628582745968,2003
2011-12-06,"51631","Lake Swan",17.7278965319127,2011
2011-04-19,"54735","Lake Manapouri",13.8379307681959,2011
2004-11-29,"11138","Lake Rotokawau",17.1324518913424,2004
2014-04-22,"13857","Lake Waipapa",16.7322787732053,2014
2003-01-07,"51754","Lake Troup",14.4086407155513,2003
2001-01-21,"35422","Horseshoe Lake",24.0300327880515,2001
2003-01-07,"52159","0",16.2757680072638,2003
2021-03-04,"26045","0",11.8203715142698,2021
2005-01-28,"52355","Three Duck Lake",18.5581017008269,2005
2008-09-01,"52954","Lake Ross",6.27912002808586,2008
2001-01-17,"53402","Acheron Lakes",11.6607149392098,2001
2007-11-18,"52722","Lake Alice",14.5291348520515,2007
2013-06-18,"52152","0",2.87991192675651,2013
2016-02-28,"52576","Lake Mistletoe",15.2950192042221,2016
2014-03-26,"51978","Lake Victoria",9.14207454545601,2014
2009-12-13,"1","Lake Onoke",19.1220905313564,2009
2013-12-08,"40188","Lake Rotoehu",19.0551760243694,2013
2001-04-07,"29031","Lake Kakapo",9.52122412122162,2001
2014-04-20,"38638","Kapitia Reservoir",13.6121083826323,2014
2001-11-10,"46725","Lake Paringa",13.9472808346741,2001
2017-12-01,"24971","Lake Sylvester",15.8253471162985,2017
2013-04-08,"28876","0",10.2622677828429,2013
2005-04-06,"40253","0",19.2821766230113,2005
2016-02-12,"54039","Lake Luna",20.0372977961765,2016
2007-11-18,"53402","Acheron Lakes",11.3347042882061,2007
2001-04-07,"52298","0",7.84883757442316,2001
2018-03-25,"15312","Lake Tikitapu                 (Blue Lake)",17.4007658019081,2018
2001-04-07,"28923","0",8.56532811594832,2001
2018-05-19,"50470","Lake Kopuera",14.1591386413626,2018
2020-12-09,"5264","0",12.7234099156634,2020
2023-12-20,"48663","Lake Grasmere",18.9194002839796,2023
2021-08-27,"53025","Lake Ronald",3.69248838801747,2021
2018-11-23,"28722","0",9.93086684671198,2018
2012-09-19,"28402","0",8.67188074114006,2012
2008-03-25,"53549","Moke Lake",15.8245368771923,2008
2018-05-19,"51224","Wairoa Reservoir",15.7309621563367,2018
2013-04-08,"53033","Lake Moreton",9.77034038634008,2013
2001-03-31,"11457","0",9.37321587455278,2001
2004-03-23,"47193","Lake Alexandrina",14.5034957046197,2004
2011-04-19,"52641","Lake Clark",7.66224895218818,2011
2000-12-16,"45411","0",14.1221485588932,2000
2004-03-23,"38974","Lake Brunner / Moana",15.24885063209,2004
2008-12-03,"35662","Lake Poukawa",24.7915123034414,2008
2009-02-24,"21733","0",13.9705914381495,2009
2023-11-23,"46959","Lake Mapourika",16.653119415707,2023
2009-02-15,"51654","0",11.215656765101,2009
2016-09-30,"51647","0",8.75097253648778,2016
2023-11-28,"46212","Lake Douglas",12.2088924108989,2023
2004-03-23,"47491","Lake Ianthe / Matahi",16.5503348675466,2004
2014-10-20,"53117","0",8.26278079357957,2014
2001-11-03,"24271","Lake Waingaro",18.3532838347087,2001
2021-05-09,"44405","0",11.1637302825671,2021
2010-05-13,"41314","Lake Waahi",16.5073253101501,2010
2018-09-20,"51658","0",6.86311766550642,2018
2010-05-13,"49180","Lake Whangape",16.9622764822446,2010
2017-11-20,"53048","Lake Brown",21.6246273975165,2017
2011-04-03,"28856","0",5.62903032483405,2011
2018-04-29,"52906","Lake Dale",8.23764094371046,2018
2021-09-12,"29547","Loch Maree",4.00474938408695,2021
2023-11-28,"54088","Lake Harris",7.84080395006077,2023
2003-05-22,"29496","0",6.57988805250773,2003
2006-01-31,"53963","0",10.7269383487307,2006
2010-02-20,"46265","0",19.7103498530174,2010
2016-12-30,"50401","Lake Humuhumu",20.6891323029669,2016
2013-12-27,"51838","Lake Matilda",11.8484601809935,2013
2004-02-04,"38955","Lake Poerua",20.6275889969269,2004
2003-05-22,"51850","Lake Norwest",1.97474220200019,2003
2003-05-10,"50151","Lake Pupuke",17.8094684715527,2003
2018-05-01,"53145","Lake Nigel",5.00276397239361,2018
2001-01-17,"46320","Lake Barra",8.53574876036777,2001
2007-11-18,"52566","Lake Te Anau",13.948413106338,2007
2006-03-20,"52902","0",9.08882895679636,2006
2006-03-20,"53022","0",8.38486170878508,2006
2013-03-27,"40216","0",21.0556436869615,2013
2014-12-23,"28757","0",13.8379307681959,2014
2001-04-07,"29474","0",7.92679635914737,2001
2021-12-30,"13876","Lake Maraetai",22.0186668966204,2021
2023-01-14,"54561","Waiuna Lagoon",18.9412977466985,2023
2007-11-18,"7901","Fraser Dam",14.1767693322806,2007
2022-09-29,"45341","0",3.90781347305665,2022
2001-04-07,"28532","Lake Innes",12.2976210601398,2001
2022-12-30,"23862","0",21.9007842422421,2022
2007-07-04,"52887","0",0.159316313202964,2007
2013-11-18,"52274","Hidden Lake",14.8236347792377,2013
2020-11-28,"52642","Lake Wade",8.9917831203162,2020
2008-10-28,"45692","Lake Mueller",13.3363614055068,2008
2003-05-22,"29579","Lake Horizon",3.26338329739121,2003
2003-03-12,"52652","0",13.2429751483855,2003
2018-05-19,"14408","Lake Ruatuna",14.9638642918565,2018
2008-12-22,"52269","Lake Ione",12.6252117551143,2008
2018-11-23,"28408","Lake Macathur",14.8449148970637,2018
2000-03-14,"15904","Lake Oturi",18.8278182990643,2000
2023-11-28,"7409","Lake Benmore",14.5983005366939,2023
2021-08-27,"53034","0",3.44070104222476,2021
2014-03-26,"52176","0",8.38486170878508,2014
2014-03-10,"52389","Lake Hall",13.1865847820566,2014
2018-11-23,"28876","0",15.1899272456002,2018
2008-10-14,"49187","Lake Rotongaroiti",18.7146501499395,2008
2005-01-28,"52159","0",18.4276023492307,2005
2002-05-14,"24969","Cobb Reservoir",8.21480288259716,2002
2002-05-14,"39621","Lake Hochstetter",11.9756848509725,2002
2018-05-01,"46724","Lake Rasselas",11.1997763102941,2018
2000-07-04,"12830","Lake Harihari",11.9933730185967,2000
2021-08-27,"53033","Lake Moreton",2.6443948940389,2021
2007-02-19,"52669","0",15.562345792362,2007
2011-02-14,"29917","Lake Pyramid (Burnt",15.1627054356568,2011
2018-04-24,"24995","Island Lake",7.0353028220855,2018
2013-01-04,"39599","0",19.1899473429653,2013
2008-12-03,"36215","Runanga Lake",26.0094700200285,2008
2001-01-01,"54141","Lake Reid",14.7054749841672,2001
2019-11-07,"54733","Lake Rotomahana",19.4512568501314,2019
2019-11-07,"11133","Lake Rotorua",19.0704948301977,2019
2001-11-10,"41772","Hooker Lake",3.65646030866691,2001
2009-12-09,"53401","Acheron Lakes",13.5744094606907,2009
2009-04-13,"46160","Lake Nisson",12.2138580778046,2009
2021-02-04,"13278","Lake Rotongaio",20.3056460903686,2021
2002-04-19,"7408","Lake Aviemore",13.8155544045111,2002
2013-01-04,"24923","Lake Jewell",15.2500341040683,2013
2014-03-10,"26045","0",11.867128004094,2014
2016-01-18,"28989","0",12.1923389333194,2016
2012-03-27,"52902","0",7.767054278145,2012
2011-01-01,"11133","Lake Rotorua",21.5702953627554,2011
2001-01-01,"52722","Lake Alice",12.496422913345,2001
2023-02-09,"35422","Horseshoe Lake",21.0776090248918,2023
2017-11-20,"52666","Lake Hankinson",16.0998909568156,2017
2012-09-19,"51874","Lake Chamberlain",3.95471189939286,2012
2001-01-17,"47067","Lake Alabaster",13.8361705247995,2001
2011-11-17,"40253","0",20.8910320702814,2011
2021-04-16,"26357","Lake Daniell",12.7320182045319,2021
2013-05-17,"29938","0",5.30529244213773,2013
2001-01-17,"52906","Lake Dale",12.388767433887,2001
2017-12-31,"54073","Lake Turner",13.471952491094,2017
2014-04-20,"48455","Lake Ida",11.8931890807708,2014
2014-04-22,"18610","Lake Moawhango",12.9225211302208,2014
2013-12-27,"28402","0",18.8601718039926,2013
2023-02-09,"56930","0",20.9810560048629,2023
2008-04-10,"52851","0",9.78935098455537,2008
2003-01-07,"51785","0",11.8853015522951,2003
2011-11-06,"7640","0",12.8226067559606,2011
2001-04-07,"29070","Sphinx Lake",8.39537934288211,2001
2018-11-23,"51631","Lake Swan",14.3026321953877,2018
2018-11-23,"26051","Lake Cadman",19.1862391972711,2018
2023-02-12,"11614","Falls Dam",18.558852687454,2023
2007-11-18,"52475","Lake Orbell",13.2064673892345,2007
2016-02-12,"45378","0",11.7291427266547,2016
2005-01-14,"39357","Lake Sheppard",16.5113341864922,2005
2005-01-28,"52247","0",19.4948521816528,2005
2011-04-19,"46043","Lake Duncan",6.99649562347963,2011
2014-10-06,"21926","Lake Waikere",14.8483850218905,2014
2001-04-07,"51657","0",10.2115491786682,2001
2023-01-14,"52393","Lake Hilda",19.6733896506826,2023
2004-06-09,"29673","0",1.09552844980351,2004
2016-02-23,"50470","Lake Kopuera",23.1959893222935,2016
2021-12-30,"34665","Whakaki Lagoon",21.9898848301784,2021
2017-08-02,"45504","Lake Middleton",1.59001779530655,2017
2020-03-30,"36980","Lake Waikopiro",17.6930663159755,2020
2004-11-29,"40188","Lake Rotoehu",17.1710211174237,2004
2018-05-01,"45483","Red Lagoon",8.13387216375378,2018
2006-01-31,"53022","0",17.0574344099449,2006
2001-04-07,"28998","0",8.2185692486355,2001
2018-11-23,"28490","0",15.2852939981613,2018
2014-03-10,"51985","Lake Herries",13.107764351416,2014
2018-11-23,"28652","0",15.0003586731813,2018
2023-01-09,"1553","Lake Onslow",20.3930867967662,2023
2012-09-19,"52355","Three Duck Lake",3.58940779662578,2012
2018-11-23,"28937","0",10.9862777195191,2018
2003-11-30,"51978","Lake Victoria",1.21168733258929,2003
2003-01-07,"29073","Lake Hay",16.5372813115843,2003
2020-01-10,"36960","0",19.840707329403,2020
2017-04-21,"25748","Mangar?kau",16.4640156035734,2017
2002-02-02,"34689","0",18.7033361375106,2002
2001-03-31,"45472","Dumb-bell Lake",9.33492072296394,2001
2001-11-03,"21926","Lake Waikere",17.5083173026611,2001
2013-11-18,"29748","Gair Loch",15.757512118519,2013
