site,statistic,season,year,prop_missing,temperature,period_start,period_end,lat,lon,anomaly,reference_period
Dunedin (Otago),Maximum,Autumn,2019,0,17.2,1/03/2019,31/05/2019,-45.90129,170.5147,1.6355555555555554,1961-1990
Dunedin (Otago),Maximum,Spring,2019,0,15.366666666666667,1/09/2019,30/11/2019,-45.90129,170.5147,0.23444444444444557,1961-1990
Dunedin (Otago),Maximum,Summer,2019,0,19.933333333333334,1/12/2018,28/02/2019,-45.90129,170.5147,1.0533333333333346,1961-1990
Dunedin (Otago),Maximum,Winter,2019,0,11.833333333333334,1/06/2019,31/08/2019,-45.90129,170.5147,0.9977777777777792,1961-1990
Dunedin (Otago),Minimum,Autumn,2019,0,9.766666666666667,1/03/2019,31/05/2019,-45.90129,170.5147,1.467777777777778,1961-1990
Dunedin (Otago),Minimum,Spring,2019,0,7.266666666666667,1/09/2019,30/11/2019,-45.90129,170.5147,-0.02,1961-1990
Dunedin (Otago),Minimum,Summer,2019,0,12.3,1/12/2018,28/02/2019,-45.90129,170.5147,1.0200000000000014,1961-1990
Dunedin (Otago),Minimum,Winter,2019,0,4.4,1/06/2019,31/08/2019,-45.90129,170.5147,0.6533333333333338,1961-1990
Gisborne (Gisborne),Average,Autumn,2019,0,15.7,1/03/2019,31/05/2019,-38.6586,177.9851,1.1377777777777762,1961-1990
Gisborne (Gisborne),Average,Spring,2019,0,14.733333333333333,1/09/2019,30/11/2019,-38.6586,177.9851,1.155555555555555,1961-1990
Gisborne (Gisborne),Average,Summer,2019,0,19.766666666666666,1/12/2018,28/02/2019,-38.6586,177.9851,1.4633333333333312,1961-1990
Gisborne (Gisborne),Average,Winter,2019,0,10.766666666666667,1/06/2019,31/08/2019,-38.6586,177.9851,1.1877777777777787,1961-1990
Gisborne (Gisborne),Maximum,Autumn,2019,0,20.8,1/03/2019,31/05/2019,-38.6586,177.9851,1.0044444444444451,1961-1990
Gisborne (Gisborne),Maximum,Spring,2019,0,20.066666666666666,1/09/2019,30/11/2019,-38.6586,177.9851,1.1844444444444449,1961-1990
Gisborne (Gisborne),Maximum,Summer,2019,0,24.9,1/12/2018,28/02/2019,-38.6586,177.9851,0.9822222222222194,1961-1990
Gisborne (Gisborne),Maximum,Winter,2019,0,15.7,1/06/2019,31/08/2019,-38.6586,177.9851,1.4333333333333318,1961-1990
Gisborne (Gisborne),Minimum,Autumn,2019,0,10.566666666666666,1/03/2019,31/05/2019,-38.6586,177.9851,1.2288888888888891,1961-1990
Gisborne (Gisborne),Minimum,Spring,2019,0,9.366666666666667,1/09/2019,30/11/2019,-38.6586,177.9851,1.094444444444445,1961-1990
Gisborne (Gisborne),Minimum,Summer,2019,0,14.633333333333333,1/12/2018,28/02/2019,-38.6586,177.9851,1.92,1961-1990
Gisborne (Gisborne),Minimum,Winter,2019,0,5.833333333333333,1/06/2019,31/08/2019,-38.6586,177.9851,0.9755555555555553,1961-1990
Gore (Southland),Average,Autumn,2019,0,11.833333333333334,1/03/2019,31/05/2019,-46.115,168.887,NA,1961-1990
Gore (Southland),Average,Spring,2019,0,10.433333333333334,1/09/2019,30/11/2019,-46.115,168.887,NA,1961-1990
Gore (Southland),Average,Summer,2019,0,15.266666666666667,1/12/2018,28/02/2019,-46.115,168.887,NA,1961-1990
Gore (Southland),Average,Winter,2019,0,6.5,1/06/2019,31/08/2019,-46.115,168.887,NA,1961-1990
Gore (Southland),Maximum,Autumn,2019,0,16.633333333333333,1/03/2019,31/05/2019,-46.115,168.887,NA,1961-1990
Gore (Southland),Maximum,Spring,2019,0,14.966666666666667,1/09/2019,30/11/2019,-46.115,168.887,NA,1961-1990
Gore (Southland),Maximum,Summer,2019,0,20.5,1/12/2018,28/02/2019,-46.115,168.887,NA,1961-1990
Gore (Southland),Maximum,Winter,2019,0,10.2,1/06/2019,31/08/2019,-46.115,168.887,NA,1961-1990
Gore (Southland),Minimum,Autumn,2019,0,7.033333333333333,1/03/2019,31/05/2019,-46.115,168.887,NA,1961-1990
Gore (Southland),Minimum,Spring,2019,0,5.866666666666667,1/09/2019,30/11/2019,-46.115,168.887,NA,1961-1990
Gore (Southland),Minimum,Summer,2019,0,10,1/12/2018,28/02/2019,-46.115,168.887,NA,1961-1990
Gore (Southland),Minimum,Winter,2019,0,2.8000000000000003,1/06/2019,31/08/2019,-46.115,168.887,NA,1961-1990
Hamilton (Waikato),Average,Autumn,2019,0,15.066666666666666,1/03/2019,31/05/2019,-37.86088,175.33175,NA,1961-1990
Hamilton (Waikato),Average,Spring,2019,0,13.700000000000001,1/09/2019,30/11/2019,-37.86088,175.33175,NA,1961-1990
Hamilton (Waikato),Average,Summer,2019,0,19.2,1/12/2018,28/02/2019,-37.86088,175.33175,NA,1961-1990
Hamilton (Waikato),Average,Winter,2019,0,9.8,1/06/2019,31/08/2019,-37.86088,175.33175,NA,1961-1990
Hamilton (Waikato),Maximum,Autumn,2019,0,21.233333333333334,1/03/2019,31/05/2019,-37.86088,175.33175,NA,1961-1990
Hamilton (Waikato),Maximum,Spring,2019,0,19.03333333333333,1/09/2019,30/11/2019,-37.86088,175.33175,NA,1961-1990
Hamilton (Waikato),Maximum,Summer,2019,0,25.2,1/12/2018,28/02/2019,-37.86088,175.33175,NA,1961-1990
Hamilton (Waikato),Maximum,Winter,2019,0,14.733333333333333,1/06/2019,31/08/2019,-37.86088,175.33175,NA,1961-1990
Hamilton (Waikato),Minimum,Autumn,2019,0,8.866666666666667,1/03/2019,31/05/2019,-37.86088,175.33175,NA,1961-1990
Hamilton (Waikato),Minimum,Spring,2019,0,8.4,1/09/2019,30/11/2019,-37.86088,175.33175,NA,1961-1990
Hamilton (Waikato),Minimum,Summer,2019,0,13.166666666666666,1/12/2018,28/02/2019,-37.86088,175.33175,NA,1961-1990
Hamilton (Waikato),Minimum,Winter,2019,0,4.833333333333334,1/06/2019,31/08/2019,-37.86088,175.33175,NA,1961-1990
Hokitika (West Coast),Average,Autumn,2019,0,13.8,1/03/2019,31/05/2019,-42.71228,170.98428,1.348148148148148,1961-1990
Hokitika (West Coast),Average,Spring,2019,0,11.266666666666666,1/09/2019,30/11/2019,-42.71228,170.98428,0.075308642,1961-1990
Hokitika (West Coast),Average,Summer,2019,0,16.233333333333334,1/12/2018,28/02/2019,-42.71228,170.98428,0.9884615384615394,1961-1990
Hokitika (West Coast),Average,Winter,2019,0,8.033333333333333,1/06/2019,31/08/2019,-42.71228,170.98428,0.19506172839506153,1961-1990
Hokitika (West Coast),Maximum,Autumn,2019,0,17.766666666666666,1/03/2019,31/05/2019,-42.71228,170.98428,1.2135802469135797,1961-1990
Hokitika (West Coast),Maximum,Spring,2019,0,14.733333333333333,1/09/2019,30/11/2019,-42.71228,170.98428,-0.420987654,1961-1990
Hokitika (West Coast),Maximum,Summer,2019,0,20.233333333333334,1/12/2018,28/02/2019,-42.71228,170.98428,1.0666666666666664,1961-1990
Hokitika (West Coast),Maximum,Winter,2019,0,12.166666666666666,1/06/2019,31/08/2019,-42.71228,170.98428,-0.113580247,1961-1990
Hokitika (West Coast),Minimum,Autumn,2019,0,9.766666666666666,1/03/2019,31/05/2019,-42.71228,170.98428,1.413580246913579,1961-1990
Hokitika (West Coast),Minimum,Spring,2019,0,7.8,1/09/2019,30/11/2019,-42.71228,170.98428,0.556790123,1961-1990
Hokitika (West Coast),Minimum,Summer,2019,0,12.266666666666667,1/12/2018,28/02/2019,-42.71228,170.98428,0.9371794871794883,1961-1990
Hokitika (West Coast),Minimum,Winter,2019,0,3.966666666666667,1/06/2019,31/08/2019,-42.71228,170.98428,0.560493827,1961-1990
Invercargill (Southland),Average,Autumn,2019,0,11.933333333333334,1/03/2019,31/05/2019,-46.41741,168.33052,1.7255555555555553,1961-1990
Invercargill (Southland),Average,Spring,2019,0,10.433333333333334,1/09/2019,30/11/2019,-46.41741,168.33052,0.5566666666666666,1961-1990
Invercargill (Southland),Average,Summer,2019,0,15.133333333333333,1/12/2018,28/02/2019,-46.41741,168.33052,1.5633333333333326,1961-1990
Invercargill (Southland),Average,Winter,2019,0,7.033333333333333,1/06/2019,31/08/2019,-46.41741,168.33052,1.3099999999999996,1961-1990
Invercargill (Southland),Maximum,Autumn,2019,0,16.5,1/03/2019,31/05/2019,-46.41741,168.33052,1.767777777777777,1961-1990
Invercargill (Southland),Maximum,Spring,2019,0,14.933333333333334,1/09/2019,30/11/2019,-46.41741,168.33052,0.4722222222222232,1961-1990
Invercargill (Southland),Maximum,Summer,2019,0,19.733333333333334,1/12/2018,28/02/2019,-46.41741,168.33052,1.4922222222222246,1961-1990
Invercargill (Southland),Maximum,Winter,2019,0,11,1/06/2019,31/08/2019,-46.41741,168.33052,0.8988888888888891,1961-1990
Invercargill (Southland),Minimum,Autumn,2019,0,7.4,1/03/2019,31/05/2019,-46.41741,168.33052,1.714444444444445,1961-1990
Invercargill (Southland),Minimum,Spring,2019,0,5.966666666666667,1/09/2019,30/11/2019,-46.41741,168.33052,0.6611111111111114,1961-1990
Invercargill (Southland),Minimum,Summer,2019,0,10.433333333333334,1/12/2018,28/02/2019,-46.41741,168.33052,1.5388888888888896,1961-1990
Invercargill (Southland),Minimum,Winter,2019,0,3.0666666666666664,1/06/2019,31/08/2019,-46.41741,168.33052,1.7166666666666663,1961-1990
Kerikeri (Northland),Average,Autumn,2019,0,16.8,1/03/2019,31/05/2019,-35.183,173.926,NA,1961-1990
Kerikeri (Northland),Average,Spring,2019,0,14.933333333333334,1/09/2019,30/11/2019,-35.183,173.926,NA,1961-1990
Kerikeri (Northland),Average,Summer,2019,0,20.099999999999998,1/12/2018,28/02/2019,-35.183,173.926,NA,1961-1990
Kerikeri (Northland),Average,Winter,2019,0,12.366666666666667,1/06/2019,31/08/2019,-35.183,173.926,NA,1961-1990
Kerikeri (Northland),Maximum,Autumn,2019,0,22.03333333333333,1/03/2019,31/05/2019,-35.183,173.926,NA,1961-1990
Kerikeri (Northland),Maximum,Spring,2019,0,20.2,1/09/2019,30/11/2019,-35.183,173.926,NA,1961-1990
Kerikeri (Northland),Maximum,Summer,2019,0,25.53333333333333,1/12/2018,28/02/2019,-35.183,173.926,NA,1961-1990
Kerikeri (Northland),Maximum,Winter,2019,0,17.166666666666668,1/06/2019,31/08/2019,-35.183,173.926,NA,1961-1990
Kerikeri (Northland),Minimum,Autumn,2019,0,11.5,1/03/2019,31/05/2019,-35.183,173.926,NA,1961-1990
Kerikeri (Northland),Minimum,Spring,2019,0,9.666666666666666,1/09/2019,30/11/2019,-35.183,173.926,NA,1961-1990
Kerikeri (Northland),Minimum,Summer,2019,0,14.666666666666666,1/12/2018,28/02/2019,-35.183,173.926,NA,1961-1990
Kerikeri (Northland),Minimum,Winter,2019,0,7.566666666666667,1/06/2019,31/08/2019,-35.183,173.926,NA,1961-1990
Lake Tekapo (Canterbury),Average,Autumn,2019,0,10.166666666666666,1/03/2019,31/05/2019,-44.002,170.441,0.49666666666666615,1961-1990
Lake Tekapo (Canterbury),Average,Spring,2019,0,9.1,1/09/2019,30/11/2019,-44.002,170.441,-0.125287356,1961-1990
Lake Tekapo (Canterbury),Average,Summer,2019,0,15.266666666666667,1/12/2018,28/02/2019,-44.002,170.441,0.545238095,1961-1990
Lake Tekapo (Canterbury),Average,Winter,2019,0,3.6,1/06/2019,31/08/2019,-44.002,170.441,0.8522222222222222,1961-1990
Lake Tekapo (Canterbury),Maximum,Autumn,2019,0,16.5,1/03/2019,31/05/2019,-44.002,170.441,1.4522222222222219,1961-1990
Lake Tekapo (Canterbury),Maximum,Spring,2019,0,15.233333333333333,1/09/2019,30/11/2019,-44.002,170.441,0.4988505747126428,1961-1990
Lake Tekapo (Canterbury),Maximum,Summer,2019,0,22.566666666666666,1/12/2018,28/02/2019,-44.002,170.441,1.6988095238095227,1961-1990
Lake Tekapo (Canterbury),Maximum,Winter,2019,0,8.7,1/06/2019,31/08/2019,-44.002,170.441,1.5155555555555553,1961-1990
Lake Tekapo (Canterbury),Minimum,Autumn,2019,0,3.8333333333333335,1/03/2019,31/05/2019,-44.002,170.441,-0.472222222,1961-1990
Lake Tekapo (Canterbury),Minimum,Spring,2019,0,2.966666666666667,1/09/2019,30/11/2019,-44.002,170.441,-0.732222222,1961-1990
Lake Tekapo (Canterbury),Minimum,Summer,2019,0,7.966666666666667,1/12/2018,28/02/2019,-44.002,170.441,-0.65,1961-1990
Lake Tekapo (Canterbury),Minimum,Winter,2019,0,-1.433333333,1/06/2019,31/08/2019,-44.002,170.441,0.2522222222222221,1961-1990
Masterton (Wellington),Average,Autumn,2019,0,13.933333333333334,1/03/2019,31/05/2019,-40.957,175.707,NA,1961-1990
Masterton (Wellington),Average,Spring,2019,0,12.333333333333334,1/09/2019,30/11/2019,-40.957,175.707,NA,1961-1990
Masterton (Wellington),Average,Summer,2019,0,18.03333333333333,1/12/2018,28/02/2019,-40.957,175.707,NA,1961-1990
Masterton (Wellington),Average,Winter,2019,0,8.3,1/06/2019,31/08/2019,-40.957,175.707,NA,1961-1990
Masterton (Wellington),Maximum,Autumn,2019,0,19.933333333333334,1/03/2019,31/05/2019,-40.957,175.707,NA,1961-1990
Masterton (Wellington),Maximum,Spring,2019,0,18.4,1/09/2019,30/11/2019,-40.957,175.707,NA,1961-1990
Masterton (Wellington),Maximum,Summer,2019,0,24.3,1/12/2018,28/02/2019,-40.957,175.707,NA,1961-1990
Masterton (Wellington),Maximum,Winter,2019,0,13.866666666666667,1/06/2019,31/08/2019,-40.957,175.707,NA,1961-1990
Masterton (Wellington),Minimum,Autumn,2019,0,7.966666666666667,1/03/2019,31/05/2019,-40.957,175.707,NA,1961-1990
Masterton (Wellington),Minimum,Spring,2019,0,6.333333333333333,1/09/2019,30/11/2019,-40.957,175.707,NA,1961-1990
Masterton (Wellington),Minimum,Summer,2019,0,11.733333333333333,1/12/2018,28/02/2019,-40.957,175.707,NA,1961-1990
Masterton (Wellington),Minimum,Winter,2019,0,2.8,1/06/2019,31/08/2019,-40.957,175.707,NA,1961-1990
Milford Sound (Southland),Average,Autumn,2019,0,12.366666666666667,1/03/2019,31/05/2019,-44.67384,167.92406,1.1358024691358022,1961-1990
Milford Sound (Southland),Average,Spring,2019,0,10.433333333333334,1/09/2019,30/11/2019,-44.67384,167.92406,0.23827160493827115,1961-1990
Milford Sound (Southland),Average,Summer,2019,0,15.8,1/12/2018,28/02/2019,-44.67384,167.92406,1.1643678160919553,1961-1990
Milford Sound (Southland),Average,Winter,2019,0,6.2,1/06/2019,31/08/2019,-44.67384,167.92406,0.41000000000000014,1961-1990
Milford Sound (Southland),Maximum,Autumn,2019,0,16.733333333333334,1/03/2019,31/05/2019,-44.67384,167.92406,1.109876543209877,1961-1990
Milford Sound (Southland),Maximum,Spring,2019,0,14.799999999999999,1/09/2019,30/11/2019,-44.67384,167.92406,0.22839506172839386,1961-1990
Milford Sound (Southland),Maximum,Summer,2019,0,20.3,1/12/2018,28/02/2019,-44.67384,167.92406,1.178160919540229,1961-1990
Milford Sound (Southland),Maximum,Winter,2019,0,9.733333333333333,1/06/2019,31/08/2019,-44.67384,167.92406,0.023333333,1961-1990
Milford Sound (Southland),Minimum,Autumn,2019,0,8.033333333333333,1/03/2019,31/05/2019,-44.67384,167.92406,1.1933333333333334,1961-1990
Milford Sound (Southland),Minimum,Spring,2019,0,6.133333333333333,1/09/2019,30/11/2019,-44.67384,167.92406,0.3522222222222222,1961-1990
Milford Sound (Southland),Minimum,Summer,2019,0,11.266666666666667,1/12/2018,28/02/2019,-44.67384,167.92406,1.0844444444444452,1961-1990
Milford Sound (Southland),Minimum,Winter,2019,0,2.6666666666666665,1/06/2019,31/08/2019,-44.67384,167.92406,0.8066666666666664,1961-1990
Napier (Hawke's Bay),Average,Autumn,2019,0,15.666666666666668,1/03/2019,31/05/2019,-39.49846,176.91189,0.7955555555555573,1961-1990
Napier (Hawke's Bay),Average,Spring,2019,0,14.866666666666667,1/09/2019,30/11/2019,-39.49846,176.91189,0.8200000000000003,1961-1990
Napier (Hawke's Bay),Average,Summer,2019,0,20.233333333333334,1/12/2018,28/02/2019,-39.49846,176.91189,1.3788888888888913,1961-1990
Napier (Hawke's Bay),Average,Winter,2019,0,10.433333333333334,1/06/2019,31/08/2019,-39.49846,176.91189,0.9700000000000006,1961-1990
Napier (Hawke's Bay),Maximum,Autumn,2019,0,20.666666666666668,1/03/2019,31/05/2019,-39.49846,176.91189,0.826666667,1961-1990
Napier (Hawke's Bay),Maximum,Spring,2019,0,20.133333333333333,1/09/2019,30/11/2019,-39.49846,176.91189,1.1577777777777776,1961-1990
Napier (Hawke's Bay),Maximum,Summer,2019,0,25.066666666666666,1/12/2018,28/02/2019,-39.49846,176.91189,1.3599999999999994,1961-1990
Napier (Hawke's Bay),Maximum,Winter,2019,0,15.633333333333333,1/06/2019,31/08/2019,-39.49846,176.91189,1.4355555555555544,1961-1990
Napier (Hawke's Bay),Minimum,Autumn,2019,0,10.633333333333333,1/03/2019,31/05/2019,-39.49846,176.91189,0.72999999999999865,1961-1990
Napier (Hawke's Bay),Minimum,Spring,2019,0,9.6,1/09/2019,30/11/2019,-39.49846,176.91189,0.47666666666666657,1961-1990
Napier (Hawke's Bay),Minimum,Summer,2019,0,15.399999999999999,1/12/2018,28/02/2019,-39.49846,176.91189,1.3988888888888873,1961-1990
Napier (Hawke's Bay),Minimum,Winter,2019,0,5.2,1/06/2019,31/08/2019,-39.49846,176.91189,0.47777777777777786,1961-1990
Nelson (Nelson),Average,Autumn,2019,0,14.7,1/03/2019,31/05/2019,-41.299,173.226,1.546666666666665,1961-1990
Nelson (Nelson),Average,Spring,2019,0,12.700000000000001,1/09/2019,30/11/2019,-41.299,173.226,0.4033333333333342,1961-1990
Nelson (Nelson),Average,Summer,2019,0,19.066666666666666,1/12/2018,28/02/2019,-41.299,173.226,1.9688888888888876,1961-1990
Nelson (Nelson),Average,Winter,2019,0,8.633333333333333,1/06/2019,31/08/2019,-41.299,173.226,0.9633333333333329,1961-1990
Nelson (Nelson),Maximum,Autumn,2019,0,18.9,1/03/2019,31/05/2019,-41.299,173.226,1.0922222222222224,1961-1990
Nelson (Nelson),Maximum,Spring,2019,0,17.166666666666668,1/09/2019,30/11/2019,-41.299,173.226,0.5666666666666664,1961-1990
Nelson (Nelson),Maximum,Summer,2019,0,23.4,1/12/2018,28/02/2019,-41.299,173.226,1.8433333333333302,1961-1990
Nelson (Nelson),Maximum,Winter,2019,0,13.3,1/06/2019,31/08/2019,-41.299,173.226,0.7688888888888901,1961-1990
Nelson (Nelson),Minimum,Autumn,2019,0,10.5,1/03/2019,31/05/2019,-41.299,173.226,2.006666666666666,1961-1990
Nelson (Nelson),Minimum,Spring,2019,0,8.233333333333333,1/09/2019,30/11/2019,-41.299,173.226,0.25666666666666593,1961-1990
Nelson (Nelson),Minimum,Summer,2019,0,14.733333333333333,1/12/2018,28/02/2019,-41.299,173.226,2.093333333333332,1961-1990
Nelson (Nelson),Minimum,Winter,2019,0,3.933333333333333,1/06/2019,31/08/2019,-41.299,173.226,1.1199999999999997,1961-1990
New Plymouth (Taranaki),Average,Autumn,2019,0,15.566666666666666,1/03/2019,31/05/2019,-39.0079,174.18382,1.1500000000000004,1961-1990
New Plymouth (Taranaki),Average,Spring,2019,0,13.200000000000001,1/09/2019,30/11/2019,-39.0079,174.18382,0.47777777777777963,1961-1990
New Plymouth (Taranaki),Average,Summer,2019,0,18.233333333333334,1/12/2018,28/02/2019,-39.0079,174.18382,1.2444444444444436,1961-1990
New Plymouth (Taranaki),Average,Winter,2019,0,10.766666666666667,1/06/2019,31/08/2019,-39.0079,174.18382,0.8833333333333346,1961-1990
New Plymouth (Taranaki),Maximum,Autumn,2019,0,19.7,1/03/2019,31/05/2019,-39.0079,174.18382,1.3422222222222224,1961-1990
New Plymouth (Taranaki),Maximum,Spring,2019,0,17.03333333333333,1/09/2019,30/11/2019,-39.0079,174.18382,0.8322222222222209,1961-1990
New Plymouth (Taranaki),Maximum,Summer,2019,0,22.533333333333335,1/12/2018,28/02/2019,-39.0079,174.18382,1.4222222222222243,1961-1990
New Plymouth (Taranaki),Maximum,Winter,2019,0,14.533333333333333,1/06/2019,31/08/2019,-39.0079,174.18382,1.1366666666666667,1961-1990
New Plymouth (Taranaki),Minimum,Autumn,2019,0,11.4,1/03/2019,31/05/2019,-39.0079,174.18382,0.9166666666666661,1961-1990
New Plymouth (Taranaki),Minimum,Spring,2019,0,9.366666666666667,1/09/2019,30/11/2019,-39.0079,174.18382,0.137777778,1961-1990
New Plymouth (Taranaki),Minimum,Summer,2019,0,13.933333333333334,1/12/2018,28/02/2019,-39.0079,174.18382,1.0533333333333346,1961-1990
New Plymouth (Taranaki),Minimum,Winter,2019,0,7.033333333333333,1/06/2019,31/08/2019,-39.0079,174.18382,0.6855555555555553,1961-1990
Queenstown (Otago),Average,Autumn,2019,0,11.133333333333333,1/03/2019,31/05/2019,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Average,Spring,2019,0,10.333333333333334,1/09/2019,30/11/2019,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Average,Summer,2019,0,16.133333333333333,1/12/2018,28/02/2019,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Average,Winter,2019,0,5.133333333333333,1/06/2019,31/08/2019,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Maximum,Autumn,2019,0,16.7,1/03/2019,31/05/2019,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Maximum,Spring,2019,0,15.799999999999999,1/09/2019,30/11/2019,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Maximum,Summer,2019,0,22.133333333333333,1/12/2018,28/02/2019,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Maximum,Winter,2019,0,10.033333333333333,1/06/2019,31/08/2019,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Minimum,Autumn,2019,0,5.533333333333333,1/03/2019,31/05/2019,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Minimum,Spring,2019,0,4.8999999999999995,1/09/2019,30/11/2019,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Minimum,Summer,2019,0,10.133333333333333,1/12/2018,28/02/2019,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Minimum,Winter,2019,0,0.23333333333333334,1/06/2019,31/08/2019,-45.01758,168.74005,NA,1961-1990
Reefton (West Coast),Average,Autumn,2019,0,13.866666666666667,1/03/2019,31/05/2019,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Average,Spring,2019,0,11.566666666666666,1/09/2019,30/11/2019,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Average,Summer,2019,0,18.099999999999998,1/12/2018,28/02/2019,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Average,Winter,2019,0,6.833333333333333,1/06/2019,31/08/2019,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Maximum,Autumn,2019,0,19.2,1/03/2019,31/05/2019,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Maximum,Spring,2019,0,16.966666666666665,1/09/2019,30/11/2019,-42.11578,171.86014,NA,1961-1990
