LID,lat,MaxDepth,Catch_area,LakeAreaHa,LakeVolume,LakeElevat,SumWind,MeanWind,CatSlope,CatPhos,CatHard,lambda_dom_std,lambda_dom_median,lambda_dom_hidecile,purity_std,purity_median,chl_median,Name,TotalSUDensity,Prop_Dairy,PastureHeavy,Wetland,Forestry,PastureLight,Exotic,Native,Bare,Urban,Fetch_sqrt
25827,-40.5108810556293,2.97234,434020.0897577,2.13215,21124.9,8.08,5.9,5.79297,1.34,3.0,4.0,,,,,,, ,0.0,0.0,0.0,14.64730064,0.0,2.129965155,0.0,0.067105087,83.15562912,0.0,15.491933384829668
25859,-42.4556214601865,27.6421999999999,460303.5516049,1.95938,180538.0,1418.88,4.1,4.59105,20.77,3.0,4.0,25.4324527216913,543.349192927398,565.465172045834,15.9728084531673,9.57357338954538,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.183549408,0.0,14.491376746189438
25868,-42.433657430486,27.4128,531145.4143057,1.21838,111330.0,1373.61,3.86,4.25002,20.68,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.00342987,0.0,13.038404810405298
25950,-42.9896250213657,26.4577999999999,108511.3157981,1.13825,100385.0,324.32,3.83,4.02138,12.05,1.0,4.0,,,,,,, ,7.48148346310616,0.0,53.50160655,0.0,0.0,46.49839345,0.0,0.0,0.0,0.0,12.649110640673518
25971,-42.7832497550987,10.5692,651221.7116196,1.90173,66999.1,39.83,5.39,4.9813,3.43,3.0,2.0,,,,,,, ,15.5752554372256,0.599491417973399,98.39488873,0.0,1.605111273,0.0,0.0,0.0,0.0,0.0,15.811388300841896
25972,-42.7799535395298,18.4377999999999,2715157.319066,16.1221,990854.0,39.87,5.33,4.92343,2.35,3.02,2.0,,,,,,35.8926221333333,Mata Kopae Lagoon,13.2976270554013,0.495832156956866,97.11802006,0.0,2.881979938,0.0,0.0,0.0,0.0,0.0,28.284271247461902
25973,-42.777793900461,11.2959,206439.5877296,1.03964,39145.6,38.75,5.36,4.97505,3.05,3.0,2.0,,,,,,, ,12.5543757877296,0.26140762608142,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.165750888103101
25992,-42.4112309827111,0.0,4165660.0695643,1.24611,39750.4,33.13,0.0,3.3038,0.0,0.0,0.0,,,,,,, ,3.08715400159022,0.634921650578033,32.89316244,1.846541244,0.915243353,0.0,34.63567243,29.70938054,0.0,0.0,0.0
25993,-42.4099568633058,0.0,99667.5555839,1.24394,32844.9,15.79,0.0,3.3038,0.0,0.0,0.0,,,,,,, ,7.06066777884825,0.436965301357606,74.83185882,17.93428215,0.0,0.0,6.688347263,0.545511767,0.0,0.0,0.0
25994,-42.4056092274429,3.0,4343358.724092,43.2387,432387.0,27.53,3.38,3.2517,11.37,2.87,3.83,14.9698250872998,562.58774958694,570.074865295274,15.7579198226857,21.8278719912817,70.2169383333333,Lake Rotorua,2.97953581787307,0.656582565403232,31.49677556,1.012091999,0.974270451,0.0,34.90484397,31.612018018,0.0,0.0,34.9857113690718
25995,-42.4107380852489,0.0,790526.3143025,1.07906,33841.7,30.66,0.0,3.31913,0.0,0.0,0.0,,,,,,, ,5.19206235384109,0.232205143839859,59.75121429,0.0,0.0,0.0,21.74729841,18.501487305,0.0,0.0,0.0
25997,-42.3993613101912,0.0,165395.8394862,1.07151,31828.9,30.84,0.0,3.18631,0.0,0.0,0.0,,,,,,,Lake Rotoiti,0.113404072321841,0.742226016292443,1.024643153,9.802958213,0.0,0.0,87.81741312,1.3549855199999998,0.0,0.0,0.0
25998,-42.3974357908223,14.1103,177398.5441007,2.45264,115358.0,54.8,3.35,3.21752,5.94,3.61,4.0,25.42858145822,560.16237292525,569.899596099537,24.8759606604005,32.1106877558287,78.2769661999999,Lake Rotoiti,4.61913892697198,0.377373638808999,62.14828287,18.80570483,0.0,0.0,18.62876612,0.417246175,0.0,0.0,22.135943621178654
26001,-42.3816478701117,25.4524,1423096.4601411,3.72197,315776.0,92.29,3.26,3.12618,9.3,3.19,4.0,,,,,,, ,3.66731216535492,0.742226016292443,33.14031852,0.0,3.352541013,0.0,49.43783985,14.06930062,0.0,0.0,21.6794833886788
26017,-46.0815697154009,27.6421999999999,670423.4409422,2.0317,187202.0,674.33,6.35,6.34453,28.27,1.0,5.0,,,,,,10.010349447735184, ,0.0,0.0,0.0,0.0,0.0,0.589653095,0.0,49.79404385,0.0,0.0,16.73320053068151
26021,-46.0631790927877,9.16419999999999,89256.7508839,1.50553,45989.9,818.17,6.78,6.96292,5.91,1.0,5.0,,,,,,5.83976561603103, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.54731251,0.0,0.0,13.784048752090222
26026,-46.0610913265456,17.9224,1284031.872358,13.3467,797350.0,782.34,6.7,6.86389,20.88,1.0,5.0,19.8812958680225,562.128777159849,569.738628650453,22.8739869382811,26.2770348000078,4.720412109818724, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.48075926,0.0,0.0,23.45207879911715
26029,-46.0399742261969,27.6421999999999,485194.3876616,3.03012,279197.0,769.17,6.66,6.84956,24.41,1.0,5.0,19.5895611497666,564.735000779465,571.967397218665,22.0921885749745,26.9475265888528,5.137946323658575, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.07650972,0.0,0.0,18.708286933869708
26031,-46.0293872473169,69.9599999999999,49385365.843097,84.884,19794900.0,183.95,5.86,5.72525,28.04,0.99,4.77,18.808719479764,567.361127400278,573.466164678997,19.491453402575,38.3625700348831,1.05802930674881,Lake Mouat,0.0,0.0,0.0,0.171995993,0.0,0.055180679,0.0,67.848407614,0.31134003600000004,0.0,52.09606511052442
26032,-46.0252340609041,26.2887999999999,624361.9698573,3.02789,265332.0,843.06,6.68,6.94765,30.57,1.0,5.0,,,,,,6.00068728205128, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.39849772,6.945568939,0.0,16.431676725154983
26033,-46.0265365384524,27.6421999999999,940124.1192355,3.50367,322831.0,803.31,6.39,6.52718,28.09,1.0,5.0,22.5742777422448,561.072641647261,571.644321520678,12.9282673491043,17.1708472568236,5.28487179660137, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.20227271,4.670497689,0.0,16.431676725154983
26036,-46.0763149195941,45.884,452662234.506194,4419.86,676002000.0,-24.39,5.67,5.48251,24.55,1.13,4.55,29.6986754362154,580.739485877074,583.559136576095,20.9569004310171,28.4502714477771,5.63615077411478,Lake Poteriteri,0.0,0.0,0.0,0.09646898400000001,0.0,0.046357912,0.0,76.317857754,0.727978914,0.0,107.66615066955816
26037,-46.0097353562084,27.6421999999999,210974.6617677,1.02142,94114.5,963.99,6.41,6.55226,21.84,1.0,5.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.491376746189438
26038,-46.0139074899433,33.0364999999999,315272.1933836,2.31466,254894.0,177.93,5.7,5.53567,28.01,1.0,4.44,,,,,,10.5285266666667, ,0.0,0.0,0.0,8.78587968,0.0,0.0,0.0,91.21412032,0.0,0.0,16.1245154965971
26041,-46.0132616306671,18.3834,504140.2165402,5.63815,345494.0,1014.39,6.77,7.09905,19.21,1.0,5.0,27.7903501993652,563.9753567562,574.098200727009,19.4619417972783,19.4144639970795,5.125596447931595, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.748417658131498
26043,-46.0217549664866,27.6421999999999,312259.2859737,3.727,343408.0,853.52,6.3,6.42898,26.31,1.0,5.0,31.6530391625071,572.895535415058,578.461484980004,19.9072070627407,32.8070730002094,4.12198700390582, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34184165,0.0,0.0,16.73320053068151
26044,-46.0077755512876,27.6421999999999,1070489.9790294,7.66032,705827.0,862.96,6.55,6.79018,27.24,0.97,4.89,30.8665097162966,575.034003395261,578.390549005756,21.6744977141588,22.5703166020993,4.16199762331371, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.153814948,0.0,0.0,21.908902300206645
26045,-45.997345640332,27.5417999999999,8728189.815665,20.1025,1845530.0,579.92,6.55,6.79194,28.0,1.0,4.82,10.5239640065483,576.049885836757,580.936306272504,13.0140588192717,33.6556430413092,4.891573439393935, ,0.0,0.0,0.0,0.126228724,0.0,0.320668622,0.0,54.09950771,0.186966239,0.0,29.88310559496787
26047,-46.001932361989,27.6421999999999,316263.6923452,1.15502,106424.0,818.48,6.33,6.48915,32.12,1.0,5.0,,,,,,4.77048074218527, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.943292921,0.0,0.0,15.811388300841896
26050,-45.9152777626579,26.0473,641007.85641,1.062,92207.5,744.81,6.36,6.59035,27.67,1.0,5.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.05120352,6.789017018,0.0,12.649110640673518
26051,-45.8647199591944,24.7333,64991548.705625,211.999,17478100.0,-1.99,5.23,5.05525,27.15,0.98,4.84,36.8041799219212,568.176505503665,577.102503191329,23.5982063068504,12.9956890683914,5.25567339863889,Lake Cadman,0.0,0.0,0.0,0.01108421,0.0,0.018918839,0.0,74.841098039,2.755592011,0.0,61.84658438426491
26052,-45.8760454438155,27.2281,1709935.452674,35.0601,3182070.0,677.86,5.98,6.11763,20.19,0.96,4.84,23.6418966740458,577.845810210945,583.693979343901,11.7549358280993,30.5735225931902,4.20108400792115, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.759716818,38.66590445,0.0,30.740852297878796
26055,-45.8983541536405,17.1675,213252.7910708,1.24302,71132.0,559.68,6.08,6.22776,25.93,1.0,5.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.34433807,0.0,0.0,20.493901531919196
26056,-45.890649482292,24.6619999999999,1563572.6016934,4.94679,406659.0,630.78,6.04,6.19205,23.56,1.0,5.0,,,,,,4.77241491496682, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.62324763,0.0,0.0,19.493588689617926
26057,-45.8764522444246,33.2229999999999,34256123.936348,18.0694,2001060.0,117.89,5.29,5.11454,28.37,0.99,4.83,39.4161195508552,492.911181457221,571.834062518054,13.7790472186611,10.1278537356886,12.2444766666667, ,0.0,0.0,0.0,0.465759911,0.0,0.0,0.0,62.658367858000005,2.2168017900000003,0.0,26.115129714401192
26061,-45.8795564244085,25.4679,86507.6818053,1.40884,119601.0,723.0,6.08,6.24718,19.61,1.0,5.0,,,,,,5.495583640746445, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.15169846,0.0,0.0,13.416407864998739
26063,-45.8718475040201,26.2887999999999,538492.4696797,3.19071,279600.0,804.88,6.35,6.69073,24.03,1.0,5.0,34.0271486149262,575.848063572498,580.940968958434,12.5591244666768,21.9232945652695,4.24384101723925, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.29406,0.0,0.0,16.73320053068151
26066,-45.9205768177121,27.6421999999999,261561.8499336,4.88151,449786.0,877.9,6.21,6.36118,15.51,1.0,5.0,9.45593729777289,572.216673956184,582.675971869687,21.9013315566709,9.54540454894063,4.685495974690575, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.16590212458495
26076,-45.9605257794535,27.6421999999999,559705.6741955,1.26013,116110.0,849.98,6.51,6.74187,27.14,1.0,5.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.320508075688775
26077,-45.9609840824772,27.6421999999999,277209.9343016,2.66231,245307.0,812.44,6.39,6.57306,29.34,1.0,5.0,,,,,,8.11873464911477, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.54716127,2.935837132,0.0,17.60681686165901
26082,-45.9160243863962,25.4679,121550.2815941,1.11934,95024.0,1005.05,6.3,6.57983,23.57,1.0,5.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009308497,0.0,14.142135623730951
26085,-45.8751715597941,29.9607999999999,1088791.347046,25.3206,2528750.0,1106.88,6.38,6.85713,18.44,0.85,4.28,28.9164156526704,520.735501143448,562.46073336043,6.5868967167523,13.207561416401,4.36087807731264, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.78608752,0.0,27.386127875258307
26087,-45.8730517980381,27.6421999999999,355546.1753534,3.8955,358934.0,1012.82,5.58,5.71417,24.79,1.0,5.0,18.1926025436562,563.167666258811,572.017632442876,9.31814545433981,29.7822686946311,5.16611681094471, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676730309,0.0,21.213203435596427
26093,-45.8838504839321,27.6421999999999,518494.2539428,3.74282,344866.0,1028.92,5.8,6.07168,18.91,1.0,5.0,30.4914596352186,487.710940985266,554.559715667713,15.0171663303734,18.9739704909743,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.493588689617926
26098,-45.9483739282158,27.6421999999999,258672.7069035,2.89788,267013.0,1188.61,6.22,6.60382,19.79,1.0,5.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.09639931,0.0,15.165750888103101
26099,-45.9421155194209,27.507,946863.500351999,13.2858,1218180.0,1045.73,6.21,6.58152,26.7,1.82,4.5,37.3998325999054,563.00364214473,584.409130901278,12.7271354085306,10.1374791928122,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.94992395,0.0,23.45207879911715
26111,-45.9642565501224,181.050999999999,629599552.11642,7185.34,4336380000.0,105.78,5.25,5.20563,24.28,1.35,4.49,34.1989990928452,501.398339248857,570.762914878355,11.3264213501863,14.290049180513,0.977221666666666,Lake Hauroko,0.003603562254939,0.771091187792879,0.0,0.092118172,0.0,0.143133019,0.0,65.281461557,2.03451331,0.0,126.45157175772866
26113,-45.9523099993887,26.0473,557679.3693927,2.34445,203556.0,890.55,6.05,6.36315,26.26,1.0,5.0,32.5832499594678,555.93567665816,569.706769646605,14.9043213069958,14.9190394411502,6.28176266666666, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73320053068151
26130,-45.9447929526294,7.86687,2677909.2295987,3.05423,80090.8,79.46,3.31,2.64702,1.05,3.0,2.0,,,,,,, ,15.0466237671904,0.511827016902456,78.78208435,0.409727946,1.414195248,0.0,2.128049976,17.265942483,0.0,0.0,18.384776310850235
26158,-45.9162710712829,23.0172999999999,94338.7017284,1.30418,100062.0,157.0,3.26,2.72693,9.36,2.0,2.0,,,,,,7.728521916666665, ,0.799455256712276,0.0211436005775303,2.148797483,0.0,0.0,0.0,0.0,0.0,97.85120252,0.0,13.038404810405298
26165,-45.950810682534,21.4674,486563.5876202,2.33769,167280.0,198.61,3.29,2.79306,4.9,3.85,4.0,31.6590644220526,501.192415870478,564.984559466313,10.9837088779699,14.1511719980982,, ,0.0,0.0,0.0,0.0,86.67335199,0.0,0.0,13.32664801,0.0,0.0,15.165750888103101
26166,-45.9518943639102,22.3095,2569339.0122381,1.45133,107928.0,196.17,3.3,2.81275,6.02,3.7,3.55,30.8353151619295,504.281299735982,561.137936148066,8.62222094931397,15.3083330803219,, ,10.0647164398674,0.324122677034268,46.05972856,0.0,50.915637805,0.0,1.598417574,0.40836808,1.017847985,0.0,13.784048752090222
26183,-42.988044242138,23.4337,78111.0816455,1.69625,132498.0,279.99,3.77,3.96123,3.77,3.0,2.0,35.1731930473918,519.979869884016,568.229129696218,11.8440762753217,23.8431583873875,, ,6.3638233217587,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.416407864998739
26184,-42.9857141853253,23.2053,117971.3481172,1.00488,77728.1,295.66,3.76,3.94687,6.77,2.36,2.9,,,,,,, ,7.22357191503958,0.0,77.62369965,0.0,0.0,19.27486767,0.0,3.101432688,0.0,0.0,11.40175425099138
26244,-42.6330592595602,0.0,57574.3235242999,1.35116,45069.4,656.83,0.0,3.16508,0.0,0.0,0.0,,,,,,, ,3.11213037141902,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26250,-42.5944048291954,17.9052,418186.9848083,1.34601,80335.6,458.27,2.67,2.56727,13.16,4.0,2.19,,,,,,, ,4.10002465271601,0.0,64.93268286,0.0,0.0,0.0,0.0,35.06731714,0.0,0.0,15.491933384829668
26276,-42.5992845802774,17.908,6544394.0792528,3.17794,189702.0,553.94,2.71,2.62258,9.4,3.65,2.69,39.3640000828409,572.302243429381,583.646490605605,17.3514573114867,20.6278419583982,, ,6.27255794012271,0.0,55.26937447,0.0,2.195375593,42.22091386,0.0,0.314336083,0.0,0.0,17.029386365926403
26277,-42.5975623667832,17.7501,434365.5407075,4.31537,255327.0,456.65,2.71,2.6195,16.71,3.36,3.27,28.3052632583746,498.366474815598,559.341018163907,9.68523515384665,9.18749802533094,14.83601,Horseshoe Lake,4.45131106595012,0.0,9.81941505,0.0,5.906452023,68.16518058,1.643652639,14.465299708,0.0,0.0,17.60681686165901
26312,-42.3459265663857,27.6421999999999,396980.928493,3.00444,276831.0,1457.07,4.15,4.65358,21.57,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.320508075688775
26316,-42.4985666494261,17.6829,3781481.6032984,5.88884,347106.0,736.46,2.88,2.90127,21.8,3.31,3.71,,,,,,, ,0.097523946105812,0.0,0.0,0.0,0.0,18.74589626,0.0,78.903988411,0.899830137,0.0,20.493901531919196
26332,-42.3513970225504,9.55865,45563.0124829,1.13938,36302.9,753.66,2.77,2.75017,4.42,4.0,2.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,15.165750888103101
26348,-42.3348660078521,18.5326999999999,2581832.0151239,7.97768,492825.0,731.49,2.93,2.97939,21.62,3.29,3.68,,,,,,26.5690287,Little Lake,0.0,0.0,0.0,0.0,0.0,29.85581762,0.0,25.04240053,24.00121133,0.0,20.0
26357,-42.2979400274352,32.8098,6957589.677383,78.2732,8560430.0,548.91,3.01,2.88694,21.4,2.97,3.45,19.0506246499103,567.609061495753,577.531217135892,18.3353613020437,28.7763525719635,4.64008306934002,Lake Daniells,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.63979799,0.0,0.0,41.182520563948
26384,-42.2817345053764,24.6619999999999,1037296.6664535,5.7893,475920.0,1678.07,4.72,5.4554,24.4,3.0,4.0,20.0605615345342,486.28328869167,516.466647695056,13.3217051605978,25.910840282143,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,21.213203435596427
26387,-42.278527113188,13.9722,245287.4489828,1.23519,57527.8,1723.68,4.76,5.52072,19.66,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,18.973665961010276
26399,-42.1713015579334,17.9052,1134682.3710544,4.28398,255686.0,458.59,2.76,2.52025,18.26,2.34,2.0,23.562341770498,490.187079193545,529.138588188139,11.0138376723828,19.4808357555398,9.40217, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,19.235384061671343
26410,-42.2714725084953,27.6421999999999,589494.0047863,6.51906,600671.0,1838.79,4.86,5.67336,27.87,3.0,4.0,29.1198386652793,533.056255026048,568.888231359745,11.0116345056927,13.345375251288,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,20.0
26434,-42.1673607545952,26.1933,21840463.6429894,1.14183,99693.9,843.34,3.48,3.55513,27.78,3.0,4.0,,,,,,, ,0.032109451587627,1.0,0.0,0.0,0.0,0.175843642,0.0,24.69840651,26.42828007,0.0,16.1245154965971
26455,-42.1499182168993,17.4872,435480.5956082,1.54775,90219.6,1757.09,5.03,5.84753,21.29,3.0,4.0,30.1233156718991,527.123124299878,566.722507995848,15.2517680946266,11.6251653356915,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,14.832396974191326
26477,-42.2001692878637,31.9769,40988445.937339,232.534,24785700.0,1075.85,3.46,3.71775,24.85,3.17,3.73,31.2681384346103,503.104128544505,566.896604305221,8.33281120738373,11.3585331699649,4.8664099378438,Lake Tennyson,0.0599221260474882,0.0,0.0,0.100492725,0.0,5.042107956,0.0,3.445627831,36.166884059000004,0.0,54.85435260760991
26478,-42.1848596183504,27.6421999999999,589072.6963386,6.11741,563662.0,1748.81,4.43,5.09742,26.59,3.0,4.0,35.1342639932328,533.809510522418,569.117376023071,7.56708472616396,8.9721989637196,,Princess Bath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0511586,0.0,19.748417658131498
26480,-42.1622487080024,17.1675,36727734.3306761,1.84125,105366.0,881.95,3.39,3.51051,29.44,3.01,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.860549624,0.0,23.17322171,39.227544357,0.0,19.8997487421324
26484,-42.1246471573517,21.9059999999999,1002635.5453857,6.64204,485002.0,1694.1,4.79,5.48677,21.8,3.0,4.0,27.3882514771643,497.760637749498,557.338948141649,13.9742863657706,12.3973873603742,,Lake Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.52409028,0.0,19.493588689617926
26486,-42.1447874222539,26.2887999999999,954201.3428549,1.16503,102091.0,1674.39,4.62,5.32358,29.96,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.10265034,0.0,18.439088914585774
26487,-42.1247662200356,27.6421999999999,393714.24301,1.23831,114099.0,1713.79,4.33,4.83704,23.54,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1598485,0.0,14.832396974191326
26493,-41.9077217196596,19.4324,4447732.1972216,4.448,288118.0,422.32,2.98,2.61815,23.68,3.0,2.0,32.1832158330108,495.588127694392,564.758275367399,11.7504947164073,12.4925171782265,9.488985333333328, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,20.493901531919196
26502,-42.0936526254546,24.6619999999999,2433387.1094145,5.99601,492913.0,1541.06,4.38,4.80084,28.3,3.0,4.0,,,,,,,Lake Ella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.51684805,0.0,19.748417658131498
26508,-42.036425722776,26.0473,210221.9535437,1.77675,154265.0,1747.47,4.77,5.2211,16.43,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.35812735,0.0,16.1245154965971
26509,-42.0333242100548,17.4872,204788.7538007,1.05306,61383.9,1739.72,5.03,5.59003,14.07,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.26325662,0.0,15.491933384829668
26512,-42.0926109867612,14.8278,178739.4048807,2.49615,123375.0,1914.8,4.83,5.49173,19.68,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,15.491933384829668
26514,-42.0755219620772,25.9939,11045172.366691,88.4526,7664080.0,1317.02,4.32,4.70066,29.1,3.0,4.0,33.6010929713373,494.071234584156,564.110620359056,7.86474723484239,12.5990129586077,4.10583849383465,Lake Constance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.01549558,0.0,45.27692569068709
26515,-42.059168889413,27.4128,14777043.5890269,2.89556,264585.0,1190.78,4.17,4.44933,28.01,3.0,4.0,,,,,,,Blue Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.940294147,51.84942254,0.0,17.88854381999832
26518,-42.0875739355325,27.6421999999999,484254.1291358,3.90838,360121.0,1831.81,4.96,5.71145,26.86,3.0,4.0,31.9298894240338,494.07444424175,562.108415597479,12.5656654149842,18.6373159247578,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,16.431676725154983
26524,-42.0389392804887,27.6421999999999,454643.2513146,2.20556,203222.0,1801.43,4.94,5.55927,30.62,3.0,4.0,30.9576849370698,497.302207072791,560.979313025034,12.1285548109337,13.6840533800266,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,13.784048752090222
26545,-45.7843424139238,27.6421999999999,846177.9232868,4.88315,449937.0,955.41,5.56,6.02568,29.15,1.0,5.0,35.9401953936899,505.392412284224,565.946206503593,15.1375050980016,18.2973231955813,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.439088914585774
26557,-46.0799036807925,14.4352,744904.1507557,1.28829,61989.5,498.46,5.54,5.40462,16.8,2.0,3.0,,,,,,7.49593126804568, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,17.029386365926403
26562,-46.1831756941735,6.50233,642624.3642107,4.32781,93802.8,21.05,4.46,3.9175,2.9,3.54,2.0,,,,,,, ,5.62071788805725,0.0,82.80190597,10.23501779,0.0,0.0,0.0,0.0,6.963076235,0.0,23.643180835073778
26572,-46.1456770855516,2.87754,404403.4183456,1.23902,11884.4,19.74,4.1,3.49819,0.71,3.0,2.0,,,,,,, ,14.5179172885455,0.214831661366257,79.69523691,0.0,0.0,0.0,0.0,8.045869849,0.0,12.25889324,17.320508075688775
26684,-45.7792317791629,14.9665,191618.1449441,1.11298,55524.7,167.08,3.14,2.6263,0.54,2.31,1.15,,,,,,, ,12.0975322525021,0.784838454279596,67.33403524,0.0,0.0,1.761609221,0.0,29.31452954,1.589826,0.0,16.73320053068151
26690,-40.212716806016,11.488,118214.0985965,1.54683,59233.3,168.63,4.42,4.10346,4.99,1.98,1.04,,,,,,, ,16.1335612859964,0.0148822893358038,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.431676725154983
26699,-40.193535922754,11.6866,150042.7831273,1.21535,47344.3,199.84,4.39,4.09963,4.69,1.0,2.0,,,,,,, ,17.5427681559922,0.0148659670911638,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.649110640673518
26701,-40.1894111094335,21.4195999999999,191453.5159642,2.20123,157164.0,200.11,4.37,4.07331,2.94,1.0,2.0,,,,,,, ,17.1584442339919,0.014873318026021,99.99864886,0.0,0.001351141,0.0,0.0,0.0,0.0,0.0,17.320508075688775
26731,-40.1686286691613,11.929,371545.6244905,2.007,79805.2,135.32,4.21,3.87387,6.67,2.8,2.9,,,,,,, ,17.7845018821055,0.0148822893358038,94.32699484,0.0,0.0,0.0,0.0,5.673005164,0.0,0.0,17.88854381999832
26735,-40.2509445534111,18.2396999999999,409501.3911872,1.29874,78962.5,108.12,4.45,4.11283,2.26,2.1,1.2,,,,,,, ,16.9996280920122,0.014826893259563,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.416407864998739
26749,-40.2292986861651,11.474,889644.5466657,4.15228,158811.0,37.56,4.28,3.97927,5.87,2.35,3.32,24.0577996915313,495.609932747908,542.006729877519,9.54695189450361,16.3259224406148,, ,15.331088957595,0.0041261596765184,99.33803924,0.0,0.0,0.0,0.0,0.661960757,0.0,0.0,20.248456731316587
26754,-40.2088801225809,13.7476,185246.8683072,2.29903,105354.0,52.92,4.17,3.89527,3.24,3.0,3.0,,,,,,, ,11.6893684962612,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.029386365926403
26802,-40.1439581723743,10.2048,581537.9520146,1.82849,62198.1,97.73,3.86,3.49762,3.98,1.6,1.78,,,,,,, ,15.1607230485387,0.0140448624324928,82.57192811,0.0,0.0,0.0,0.0,17.428071892,0.0,0.0,20.396078054371138
26837,-41.9833884114029,24.6619999999999,703056.996102,1.05467,86700.9,1535.0,4.83,5.21592,14.77,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.85144716,0.0,11.40175425099138
